level_0,level_1,level_2,control_data_Oz
20,0,23,-1.3582094854909009e-06
20,0,24,-5.977057387943302e-06
20,0,25,-9.228279806117038e-06
20,0,26,-9.583633215714366e-06
20,0,27,-7.579589259134071e-06
20,0,28,-4.908487317534905e-06
20,0,29,-2.8516066292656636e-06
20,0,30,-1.7278733396865176e-06
20,0,31,-1.2784563486513694e-06
20,0,32,-1.308658667258954e-06
20,0,33,-1.5479156221418172e-06
20,0,34,-1.409075887828566e-06
20,0,35,-2.0976567924371997e-07
20,0,36,1.9886331143259344e-06
21,0,0,-1.0597559752232352e-05
21,0,1,-6.189423676376024e-06
21,0,2,-9.178264145136088e-07
21,0,3,3.1984804558341266e-06
21,0,4,5.4486187666681586e-06
21,0,5,5.934283851481546e-06
21,0,6,4.471960776999007e-06
21,0,7,7.799903076187193e-07
21,0,8,-4.4848243064546844e-06
21,0,9,-9.109485244380088e-06
21,0,10,-1.0706068292536857e-05
21,0,11,-8.791458225495489e-06
21,0,12,-5.723306543378069e-06
21,0,13,-4.764416442467516e-06
21,0,14,-7.249252047378599e-06
21,0,15,-1.1154669648711301e-05
21,0,16,-1.2992101449401695e-05
21,0,17,-1.087318685508425e-05
21,0,18,-6.291752745786721e-06
21,0,19,-2.6591191668258105e-06
21,0,20,-2.5236313752858913e-06
21,0,21,-5.495907398694676e-06
21,0,22,-9.091343371394548e-06
21,0,23,-1.0784104394303325e-05
21,0,24,-9.776071383540649e-06
21,0,25,-6.864507406560813e-06
21,0,26,-3.622753192171501e-06
21,0,27,-1.2853625967721932e-06
21,0,28,-5.718875485125004e-07
21,0,29,-1.3683373457923506e-06
21,0,30,-2.819769766755696e-06
21,0,31,-3.4327233663514005e-06
21,0,32,-2.1213513125587446e-06
21,0,33,1.0341507886037346e-06
21,0,34,4.454259463253571e-06
21,0,35,6.43341418745427e-06
21,0,36,6.283529458368635e-06
22,0,0,-1.5501293322789194e-06
22,0,1,-5.88045486105818e-06
22,0,2,-1.1259898914870229e-05
22,0,3,-1.3372145093934907e-05
22,0,4,-9.714876213518919e-06
22,0,5,-2.2668178982162716e-06
22,0,6,3.7740574606088162e-06
22,0,7,4.515816975969887e-06
22,0,8,5.271246742599128e-07
22,0,9,-3.920907023930467e-06
22,0,10,-4.957319907790159e-06
22,0,11,-2.2304322888370753e-06
22,0,12,1.3102951211002391e-06
22,0,13,2.743434056309e-06
22,0,14,1.7267963160446292e-06
22,0,15,4.913085904714533e-07
22,0,16,1.147249548736487e-06
22,0,17,3.731160596663662e-06
22,0,18,6.373922319135401e-06
22,0,19,7.5422439509312635e-06
22,0,20,7.321651464697366e-06
22,0,21,6.927202879064944e-06
22,0,22,6.742850483055791e-06
22,0,23,5.707632675252037e-06
22,0,24,2.2528677044747237e-06
22,0,25,-3.6918493246842067e-06
22,0,26,-1.025154357918044e-05
22,0,27,-1.4626044357676717e-05
22,0,28,-1.5085630227224976e-05
22,0,29,-1.1665634693717726e-05
22,0,30,-5.900837001426509e-06
22,0,31,3.0795754814387364e-07
22,0,32,5.038228557665512e-06
22,0,33,6.873547784031148e-06
22,0,34,5.2064250533495095e-06
22,0,35,1.2189717562902233e-06
22,0,36,-2.5627447412152917e-06
23,0,0,-1.020509095469625e-05
23,0,1,-1.2552112644383497e-05
23,0,2,-9.807883325895416e-06
23,0,3,-5.0980114642932845e-06
23,0,4,-2.354857532356605e-06
23,0,5,-3.097652416501602e-06
23,0,6,-6.0279272463608854e-06
23,0,7,-8.779380135675967e-06
23,0,8,-1.0161299875546988e-05
23,0,9,-1.0489155985719052e-05
23,0,10,-1.0584997083628504e-05
23,0,11,-1.0521496890200253e-05
23,0,12,-9.861382715433949e-06
23,0,13,-8.399605701578492e-06
23,0,14,-6.757174661024281e-06
23,0,15,-5.817391225093285e-06
23,0,16,-5.9864230007238375e-06
23,0,17,-6.668633531497917e-06
23,0,18,-6.943585425473158e-06
23,0,19,-6.190572550100423e-06
23,0,20,-4.652411440679414e-06
23,0,21,-2.963652194518069e-06
23,0,22,-1.5837571717823058e-06
23,0,23,-2.9218002035766165e-07
23,0,24,1.2554826030917199e-06
23,0,25,2.936474309636828e-06
23,0,26,3.679855999772153e-06
23,0,27,2.2651435184453575e-06
23,0,28,-1.6771935656644373e-06
23,0,29,-6.7323891110422315e-06
23,0,30,-1.0420789631765924e-05
23,0,31,-1.0702388113120764e-05
23,0,32,-7.623191163382546e-06
23,0,33,-3.15630391170351e-06
23,0,34,7.989543297208616e-08
23,0,35,5.691205927400657e-07
23,0,36,-1.7047477994588803e-06
24,0,0,-8.690859378831226e-06
24,0,1,-9.472746164830342e-06
24,0,2,-9.54899238099705e-06
24,0,3,-8.239667054111763e-06
24,0,4,-5.387161662168415e-06
24,0,5,-2.6551956066238965e-06
24,0,6,-2.1665137278397746e-06
24,0,7,-3.923940370705021e-06
24,0,8,-5.244093414075201e-06
24,0,9,-3.6178164548567146e-06
24,0,10,1.306978011974504e-07
24,0,11,2.1470327148353894e-06
24,0,12,-2.5110753459934657e-07
24,0,13,-4.931051153826357e-06
24,0,14,-6.2452077166394535e-06
24,0,15,-7.610985562403935e-07
24,0,16,8.622920851192187e-06
24,0,17,1.4717960076394824e-05
24,0,18,1.2774896649083442e-05
24,0,19,5.014738128158086e-06
24,0,20,-1.6299031146484888e-06
24,0,21,-2.3752456753900556e-06
24,0,22,1.1531422559465522e-06
24,0,23,3.374276689359384e-06
24,0,24,1.1123521455599778e-06
24,0,25,-3.142406104857565e-06
24,0,26,-4.156702260027859e-06
24,0,27,1.4318443604309665e-07
24,0,28,6.481476981382473e-06
24,0,29,9.811852360833097e-06
24,0,30,8.83299885092115e-06
24,0,31,7.2062351301310215e-06
24,0,32,9.466392798546965e-06
24,0,33,1.5870630395533594e-05
24,0,34,2.1549346595806573e-05
24,0,35,2.090794472911126e-05
24,0,36,1.299024899056552e-05
25,0,0,2.618359433562728e-06
25,0,1,6.147054319365758e-06
25,0,2,7.2635340247922974e-06
25,0,3,5.907919782471578e-06
25,0,4,3.6518759405519945e-06
25,0,5,2.5922076406193167e-06
25,0,6,3.6738969903973406e-06
25,0,7,6.069882237578849e-06
25,0,8,8.010125139879063e-06
25,0,9,8.302526235664652e-06
25,0,10,6.915167717395985e-06
25,0,11,4.321882143640065e-06
25,0,12,4.6759560760718734e-07
25,0,13,-5.0320716422406445e-06
25,0,14,-1.1655928566115773e-05
25,0,15,-1.7132792236865192e-05
25,0,16,-1.859417998698249e-05
25,0,17,-1.4862322353569003e-05
25,0,18,-7.917035081584528e-06
25,0,19,-1.523398736898675e-06
25,0,20,1.508227091754445e-06
25,0,21,1.3623102152633603e-06
25,0,22,2.6606276547606493e-07
25,0,23,1.0083928296094272e-07
25,0,24,7.912805021663549e-07
25,0,25,1.2984242141768682e-06
25,0,26,1.3576430521821962e-06
25,0,27,2.0423606051390704e-06
25,0,28,3.964333941395713e-06
25,0,29,5.841432808398198e-06
25,0,30,5.100784331781369e-06
25,0,31,7.461970310266151e-07
25,0,32,-4.976306519467293e-06
25,0,33,-7.854788535671881e-06
25,0,34,-5.714145748807425e-06
25,0,35,-7.47993646887269e-07
25,0,36,1.8939417996355969e-06
26,0,0,-1.5931733524690133e-06
26,0,1,3.666470420349879e-06
26,0,2,6.708276587149523e-06
26,0,3,5.943008816184606e-06
26,0,4,1.9922250727546408e-06
26,0,5,-2.565336073558197e-06
26,0,6,-5.027474328353617e-06
26,0,7,-4.609269376959008e-06
26,0,8,-2.6376932903221734e-06
26,0,9,-1.0272772822926624e-06
26,0,10,-5.229645544825427e-07
26,0,11,-4.1232920626098495e-07
26,0,12,4.068943841653504e-07
26,0,13,2.0665977298077784e-06
26,0,14,3.642286955869375e-06
26,0,15,4.0054063589419246e-06
26,0,16,2.9605755557950662e-06
26,0,17,1.275254290607123e-06
26,0,18,-9.348749043210684e-08
26,0,19,-1.012154931762003e-06
26,0,20,-2.056407751017272e-06
26,0,21,-3.7420501587891967e-06
26,0,22,-5.579332438548391e-06
26,0,23,-6.2086634913819045e-06
26,0,24,-4.440465702603059e-06
26,0,25,-6.055141601980211e-07
26,0,26,3.3844477506598115e-06
26,0,27,5.183362450156173e-06
26,0,28,3.832881759806636e-06
26,0,29,4.3758396456667066e-07
26,0,30,-2.6663465575306157e-06
26,0,31,-3.7932736287520986e-06
26,0,32,-2.9060324301212264e-06
26,0,33,-1.203914161783295e-06
26,0,34,4.4652125081102355e-07
26,0,35,2.1223744941134857e-06
26,0,36,4.236734156997637e-06
27,0,0,-9.673222810748557e-06
27,0,1,-1.0519682266344236e-05
27,0,2,-7.776949612359695e-06
27,0,3,-2.803315734062857e-06
27,0,4,2.06696280098651e-06
27,0,5,5.288644830806475e-06
27,0,6,6.276635488426468e-06
27,0,7,4.7417030852448644e-06
27,0,8,4.7161357336055214e-07
27,0,9,-5.794126714073146e-06
27,0,10,-1.1891385106381177e-05
27,0,11,-1.5023150123069434e-05
27,0,12,-1.3837691428049523e-05
27,0,13,-9.642413495367964e-06
27,0,14,-5.64199807962586e-06
27,0,15,-4.47826757715296e-06
27,0,16,-6.481228871224132e-06
27,0,17,-9.5869241313923e-06
27,0,18,-1.1089939090832158e-05
27,0,19,-9.339767851108949e-06
27,0,20,-4.6996091232343995e-06
27,0,21,8.90348214477367e-07
27,0,22,4.893777150009231e-06
27,0,23,5.645326102688179e-06
27,0,24,3.3571196172515983e-06
27,0,25,2.6228572487278984e-07
27,0,26,-8.829150051184836e-07
27,0,27,9.888864189651166e-07
27,0,28,3.926550620538005e-06
27,0,29,4.344536565605164e-06
27,0,30,1.9340778014229092e-07
27,0,31,-6.603664322205472e-06
27,0,32,-1.132294872651545e-05
27,0,33,-1.0382704358662728e-05
27,0,34,-4.78963964130658e-06
27,0,35,5.917479572373835e-07
27,0,36,1.4196618606181251e-06
28,0,0,9.470195577850684e-07
28,0,1,3.037697979170519e-06
28,0,2,4.706182587238886e-06
28,0,3,4.957855782076429e-06
28,0,4,3.780375538497239e-06
28,0,5,2.1391275686687237e-06
28,0,6,1.205512325897065e-06
28,0,7,1.4101303560015143e-06
28,0,8,2.1782225628048745e-06
28,0,9,2.5591862521921093e-06
28,0,10,2.215279015486095e-06
28,0,11,1.7216491216527163e-06
28,0,12,1.966027441277577e-06
28,0,13,3.243397853238848e-06
28,0,14,4.760038498705826e-06
28,0,15,5.130504800088774e-06
28,0,16,3.454155427419102e-06
28,0,17,9.502374069313095e-08
28,0,18,-3.4743756777281035e-06
28,0,19,-5.404173215121748e-06
28,0,20,-4.534303365553592e-06
28,0,21,-8.779320654721585e-07
28,0,22,4.3898272196410545e-06
28,0,23,9.377102245375173e-06
28,0,24,1.2136444455648873e-05
28,0,25,1.1622105549046477e-05
28,0,26,8.251058293522271e-06
28,0,27,3.940850424048124e-06
28,0,28,1.0106166124005016e-06
28,0,29,7.960897283220528e-07
28,0,30,2.671416262972783e-06
28,0,31,4.698703266497935e-06
28,0,32,5.190371016432471e-06
28,0,33,4.211834738277229e-06
28,0,34,3.3736054822594737e-06
28,0,35,4.452274945784731e-06
28,0,36,7.603762173475877e-06
29,0,0,1.608726803494737e-06
29,0,1,-1.5832915104880592e-06
29,0,2,-5.263116769338834e-06
29,0,3,-7.965637751575748e-06
29,0,4,-7.788193877424207e-06
29,0,5,-3.4656925497819483e-06
29,0,6,4.1092928471031455e-06
29,0,7,1.178609181179429e-05
29,0,8,1.57918972570173e-05
29,0,9,1.4464404591294443e-05
29,0,10,9.444667516383043e-06
29,0,11,4.461179262845653e-06
29,0,12,2.2584838343418583e-06
29,0,13,2.7009000807552604e-06
29,0,14,3.2763419346152527e-06
29,0,15,1.7047605323848949e-06
29,0,16,-2.042655645224722e-06
29,0,17,-5.730270362514373e-06
29,0,18,-6.953885998821048e-06
29,0,19,-4.987234644168758e-06
29,0,20,-1.2177694952260346e-06
29,0,21,2.0887446537217255e-06
29,0,22,3.2918335400003342e-06
29,0,23,2.417391296700351e-06
29,0,24,8.752766137518227e-07
29,0,25,5.030778613603866e-07
29,0,26,2.189100665296996e-06
29,0,27,5.182268873710465e-06
29,0,28,7.4715252798464174e-06
29,0,29,7.5293669609538e-06
29,0,30,5.803832841675099e-06
29,0,31,4.585341662392454e-06
29,0,32,5.821734608055793e-06
29,0,33,8.970629412010376e-06
29,0,34,1.0968004953337905e-05
29,0,35,9.171696138099894e-06
29,0,36,4.230795156506562e-06
30,0,0,-2.346753206847283e-06
30,0,1,-7.909087916762014e-07
30,0,2,-1.3131592109082705e-06
30,0,3,-2.8888653535715723e-06
30,0,4,-3.510924268560286e-06
30,0,5,-2.336237992746576e-06
30,0,6,-2.5432218914540016e-07
30,0,7,1.058318791674078e-06
30,0,8,8.803716940965475e-07
30,0,9,-2.807538790874528e-07
30,0,10,-1.5228024721633077e-06
30,0,11,-2.6058549726206613e-06
30,0,12,-3.6822385121284195e-06
30,0,13,-4.602770855319065e-06
30,0,14,-4.49798505878333e-06
30,0,15,-2.728022486458867e-06
30,0,16,2.628337636508771e-07
30,0,17,2.8037857609317373e-06
30,0,18,3.362489637848766e-06
30,0,19,1.7055481548083667e-06
30,0,20,-8.218545312640931e-07
30,0,21,-2.529596387325825e-06
30,0,22,-2.4382878472796688e-06
30,0,23,-8.623030354355912e-07
30,0,24,1.1974023615205078e-06
30,0,25,2.70585955543793e-06
30,0,26,3.2825119467640206e-06
30,0,27,3.1418102039200836e-06
30,0,28,3.0488727588387797e-06
30,0,29,3.6996295062769868e-06
30,0,30,5.297234462695895e-06
30,0,31,7.075169665694901e-06
30,0,32,7.936896990975691e-06
30,0,33,7.18576858865311e-06
30,0,34,5.318300179292263e-06
30,0,35,3.365077696010696e-06
30,0,36,2.1192070878178933e-06
31,0,0,-8.308921802502821e-07
31,0,1,8.511835530460222e-07
31,0,2,2.358728523763973e-06
31,0,3,4.365429842003506e-06
31,0,4,6.182820017146989e-06
31,0,5,5.54265870124338e-06
31,0,6,8.87180717232303e-07
31,0,7,-6.016460336990062e-06
31,0,8,-1.0658568657736383e-05
31,0,9,-9.314184856160502e-06
31,0,10,-2.581077244293164e-06
31,0,11,4.967470232611077e-06
31,0,12,8.579877012901036e-06
31,0,13,7.221860976936085e-06
31,0,14,3.748475557054028e-06
31,0,15,1.8349265065475587e-06
31,0,16,2.6870079127765502e-06
31,0,17,4.7845879438597764e-06
31,0,18,6.049677630578951e-06
31,0,19,5.948202031009114e-06
31,0,20,5.244814461485511e-06
31,0,21,4.513975431070296e-06
31,0,22,3.259799317137141e-06
31,0,23,9.139542407631107e-07
31,0,24,-1.8074435771387972e-06
31,0,25,-2.932289178754786e-06
31,0,26,-1.1455007722978593e-06
31,0,27,2.6262922283687396e-06
31,0,28,5.522964502677723e-06
31,0,29,5.214322014063737e-06
31,0,30,2.0048719605691274e-06
31,0,31,-1.244546383887289e-06
31,0,32,-1.5950212638316116e-06
31,0,33,1.6081443630790426e-06
31,0,34,6.344188390306209e-06
31,0,35,9.914278200481505e-06
31,0,36,1.1159850858205567e-05
32,0,0,1.4039223269736459e-06
32,0,1,6.4842629455944575e-06
32,0,2,6.44567854179149e-06
32,0,3,1.8803865084994432e-06
32,0,4,-2.6213482150962304e-06
32,0,5,-2.2219994538365777e-06
32,0,6,3.98638409507195e-06
32,0,7,1.2215385686556034e-05
32,0,8,1.6933541589823236e-05
32,0,9,1.53745628739642e-05
32,0,10,9.374592767556647e-06
32,0,11,3.5333116628769653e-06
32,0,12,1.0222129428693157e-06
32,0,13,1.5341666086312992e-06
32,0,14,2.3966033397900433e-06
32,0,15,1.8658607865020373e-06
32,0,16,6.314805526437133e-07
32,0,17,6.560705157872318e-07
32,0,18,2.275004623946802e-06
32,0,19,3.4965866300700095e-06
32,0,20,1.8135755724084645e-06
32,0,21,-2.8008822900025323e-06
32,0,22,-7.65607703709717e-06
32,0,23,-9.6617384390792e-06
32,0,24,-8.449264113035261e-06
32,0,25,-6.354436576758496e-06
32,0,26,-6.054675485938607e-06
32,0,27,-7.667412979228986e-06
32,0,28,-9.102920147726983e-06
32,0,29,-8.324899805661659e-06
32,0,30,-5.738154590302587e-06
32,0,31,-3.2730408325965074e-06
32,0,32,-2.1828029600901965e-06
32,0,33,-1.4440607843966896e-06
32,0,34,5.941440665396442e-07
32,0,35,4.011228216513666e-06
32,0,36,6.350554125717715e-06
33,0,0,8.575448137435287e-06
33,0,1,7.432584354115043e-06
33,0,2,7.18757448135986e-06
33,0,3,8.75037234742749e-06
33,0,4,1.0509346040803505e-05
33,0,5,9.7038131198017e-06
33,0,6,5.184666665577949e-06
33,0,7,-8.938090237681234e-07
33,0,8,-4.712829174618484e-06
33,0,9,-3.824455836965975e-06
33,0,10,8.591042515723201e-07
33,0,11,6.084092183011094e-06
33,0,12,8.81986865761494e-06
33,0,13,8.205707249037283e-06
33,0,14,5.359150316330049e-06
33,0,15,2.0096755478575903e-06
33,0,16,-6.84339157680563e-07
33,0,17,-2.1829504801330223e-06
33,0,18,-2.2418597261372535e-06
33,0,19,-8.077257127604552e-07
33,0,20,1.5412703080548202e-06
33,0,21,3.549197261372726e-06
33,0,22,3.91852269258477e-06
33,0,23,2.4351433602509025e-06
33,0,24,3.268392041308593e-07
33,0,25,-4.767001044549528e-07
33,0,26,1.0617499514371147e-06
33,0,27,3.992298357306768e-06
33,0,28,5.775689801001954e-06
33,0,29,4.247167516573965e-06
33,0,30,-4.2246347850017767e-07
33,0,31,-5.3060307317846366e-06
33,0,32,-6.662737095359519e-06
33,0,33,-2.9711951798890924e-06
33,0,34,3.4439538070962393e-06
33,0,35,8.077544164136708e-06
33,0,36,8.03962260008227e-06
34,0,0,1.1296507168555737e-05
34,0,1,6.5808949401083565e-06
34,0,2,1.0567518232290437e-06
34,0,3,-1.667995845608351e-06
34,0,4,-5.780938495004098e-07
34,0,5,2.1905409411281855e-06
34,0,6,3.390789839208719e-06
34,0,7,1.7366506912851805e-06
34,0,8,-1.42482460736967e-06
34,0,9,-3.855679881936756e-06
34,0,10,-4.903076915372377e-06
34,0,11,-5.563428286360438e-06
34,0,12,-6.726463571072943e-06
34,0,13,-7.421057054295122e-06
34,0,14,-5.784210311293009e-06
34,0,15,-1.4507376579503083e-06
34,0,16,3.0159883403157003e-06
34,0,17,4.203255292728621e-06
34,0,18,1.2655196048711085e-06
34,0,19,-2.4778768789451844e-06
34,0,20,-2.406391321916376e-06
34,0,21,2.9388859258239848e-06
34,0,22,9.717651991390092e-06
34,0,23,1.1997945145207569e-05
34,0,24,7.023567118334651e-06
34,0,25,-1.9325169265924677e-06
34,0,26,-8.487783033218725e-06
34,0,27,-8.618612756624633e-06
34,0,28,-3.9440354745411935e-06
34,0,29,6.043821121258555e-07
34,0,30,1.5916263019582447e-06
34,0,31,1.0325355942014202e-07
34,0,32,-2.388762858697637e-07
34,0,33,2.6459907925090306e-06
34,0,34,7.026951893867206e-06
34,0,35,9.525300407460708e-06
34,0,36,8.472390017060785e-06
35,0,0,-1.0643260042688025e-06
35,0,1,-1.3711377709703092e-06
35,0,2,-1.10390921516814e-06
35,0,3,-1.0024797497177387e-07
35,0,4,1.0331931816179684e-06
35,0,5,1.4176080396519772e-06
35,0,6,7.3701036133132e-07
35,0,7,-6.784650496374263e-07
35,0,8,-2.011483259553771e-06
35,0,9,-2.5835572544829133e-06
35,0,10,-2.0238331063942325e-06
35,0,11,-4.977014743002117e-07
35,0,12,1.4868069450675144e-06
35,0,13,3.049051929297699e-06
35,0,14,3.3937085896491414e-06
35,0,15,2.1144602529996667e-06
35,0,16,-3.280665445118231e-07
35,0,17,-2.8628683566287095e-06
35,0,18,-4.1754422167381965e-06
35,0,19,-3.5739216933099052e-06
35,0,20,-1.2140069155887331e-06
35,0,21,1.7769485831318208e-06
35,0,22,4.035746738847296e-06
35,0,23,4.423011771420191e-06
35,0,24,2.754847487390562e-06
35,0,25,-2.979576082741345e-07
35,0,26,-3.4253819250092935e-06
35,0,27,-5.621037136820697e-06
35,0,28,-6.604333710315952e-06
35,0,29,-6.977700936042902e-06
35,0,30,-7.3074728058833286e-06
35,0,31,-7.501828188569517e-06
35,0,32,-6.533764196364419e-06
35,0,33,-3.6168301987874157e-06
35,0,34,8.500818820973485e-07
35,0,35,4.951475494749478e-06
35,0,36,6.640263117145941e-06
36,0,0,-1.6538315568108154e-06
36,0,1,-2.2416523613421593e-06
36,0,2,2.0639601951333346e-06
36,0,3,8.16792247298803e-06
36,0,4,1.2165857514742499e-05
36,0,5,1.2606781280328052e-05
36,0,6,1.070347150322566e-05
36,0,7,8.226629993064402e-06
36,0,8,5.389868318441223e-06
36,0,9,1.437658396348156e-06
36,0,10,-3.3818291334754464e-06
36,0,11,-6.7124362521795355e-06
36,0,12,-6.103960276966321e-06
36,0,13,-1.835407811150909e-06
36,0,14,2.334756789653197e-06
36,0,15,2.511220228501617e-06
36,0,16,-1.4399879761119907e-06
36,0,17,-5.127050175362082e-06
36,0,18,-3.831833294298809e-06
36,0,19,2.676309890238063e-06
36,0,20,9.087295028517692e-06
36,0,21,9.450902284555542e-06
36,0,22,2.8434792025905722e-06
36,0,23,-5.191645764225471e-06
36,0,24,-7.713936180503086e-06
36,0,25,-2.602687566325069e-06
36,0,26,5.523803420603139e-06
36,0,27,1.0048879780370811e-05
36,0,28,8.24697939162298e-06
36,0,29,3.3758624843450253e-06
36,0,30,5.572192177437314e-07
36,0,31,1.7735878182597502e-06
36,0,32,4.445993975280693e-06
36,0,33,5.2547901633210865e-06
36,0,34,3.953305408477677e-06
36,0,35,3.6548354363556636e-06
36,0,36,6.673570268812704e-06
37,0,0,-6.932902864344832e-06
37,0,1,-5.94372295143508e-06
37,0,2,-6.089356338423397e-06
37,0,3,-6.971562210512342e-06
37,0,4,-8.106078287537443e-06
37,0,5,-8.479846418534909e-06
37,0,6,-6.858236986195473e-06
37,0,7,-2.9419933054683657e-06
37,0,8,1.590503439782704e-06
37,0,9,3.8762682957065215e-06
37,0,10,2.024902672179455e-06
37,0,11,-2.972393348227062e-06
37,0,12,-8.067213759362156e-06
37,0,13,-1.0744932820712144e-05
37,0,14,-1.1246367816293503e-05
37,0,15,-1.1815528153952628e-05
37,0,16,-1.4021154702024974e-05
37,0,17,-1.6555648718392826e-05
37,0,18,-1.642276644731337e-05
37,0,19,-1.205833268392209e-05
37,0,20,-5.7067355496648396e-06
37,0,21,-1.8339286089459037e-06
37,0,22,-3.4413191828048845e-06
37,0,23,-9.127111251963096e-06
37,0,24,-1.4282323749286287e-05
37,0,25,-1.4941345075202657e-05
37,0,26,-1.123263517368786e-05
37,0,27,-6.86455470028601e-06
37,0,28,-5.6996622273648104e-06
37,0,29,-7.995756578568465e-06
37,0,30,-1.0443194488381137e-05
37,0,31,-9.206365349052328e-06
37,0,32,-3.6963083953745043e-06
37,0,33,2.8066792274190737e-06
37,0,34,5.522976871805851e-06
37,0,35,2.1665910348905772e-06
37,0,36,-5.561280787438612e-06
38,0,0,1.0933239699743532e-05
38,0,1,1.0830652333833682e-05
38,0,2,8.99399687783229e-06
38,0,3,8.796894093510046e-06
38,0,4,1.108805680056932e-05
38,0,5,1.3230829987854954e-05
38,0,6,1.2067057284827264e-05
38,0,7,7.3016011080011874e-06
38,0,8,2.1887299552510295e-06
38,0,9,6.523545477540908e-07
38,0,10,3.854835143245162e-06
38,0,11,9.169120449066092e-06
38,0,12,1.248981443917102e-05
38,0,13,1.1448513566913283e-05
38,0,14,7.006571208690421e-06
38,0,15,2.1109301402116024e-06
38,0,16,-7.399008719608316e-07
38,0,17,-1.2570714903593935e-06
38,0,18,-7.711855802291251e-07
38,0,19,-4.5836237178246755e-07
38,0,20,1.1819411332589182e-07
38,0,21,2.4034669326087184e-06
38,0,22,6.876501822866525e-06
38,0,23,1.1525985054360477e-05
38,0,24,1.2965622784057596e-05
38,0,25,9.318355435127099e-06
38,0,26,2.606899072553855e-06
38,0,27,-2.302360224095418e-06
38,0,28,-1.4488510930623088e-06
38,0,29,4.677670655509205e-06
38,0,30,1.1586797509005999e-05
38,0,31,1.466820998787075e-05
38,0,32,1.3179096473255698e-05
38,0,33,1.0242979049345164e-05
38,0,34,9.333135815644796e-06
38,0,35,1.0620646366086173e-05
38,0,36,1.1310241993948695e-05
39,0,0,1.1513993002741025e-06
39,0,1,2.147260270413164e-06
39,0,2,4.807812800910327e-06
39,0,3,8.039299547559387e-06
39,0,4,8.954681967873973e-06
39,0,5,5.4644330607782376e-06
39,0,6,-1.2874684408360578e-06
39,0,7,-6.9776623734669726e-06
39,0,8,-7.301962723100001e-06
39,0,9,-1.6576014124058394e-06
39,0,10,5.780961596169867e-06
39,0,11,8.976325759311402e-06
39,0,12,4.6917176194884635e-06
39,0,13,-4.783495095009841e-06
39,0,14,-1.3337646867988954e-05
39,0,15,-1.5697493160758062e-05
39,0,16,-1.140086259219218e-05
39,0,17,-4.794277700556854e-06
39,0,18,-1.3605603474310741e-06
39,0,19,-3.434373917360773e-06
39,0,20,-8.763821227681951e-06
39,0,21,-1.267229254847083e-05
39,0,22,-1.1879222615452073e-05
39,0,23,-6.809180296442363e-06
39,0,24,-8.726530852959949e-07
39,0,25,2.3561808471674034e-06
39,0,26,1.6767169904336067e-06
39,0,27,-1.150049519167088e-06
39,0,28,-2.964314124771883e-06
39,0,29,-1.594449737352501e-06
39,0,30,2.683967108145331e-06
39,0,31,7.577956534221119e-06
39,0,32,1.0454495505915885e-05
39,0,33,1.0039487974142474e-05
39,0,34,6.993346427933817e-06
39,0,35,3.1470910940351493e-06
39,0,36,2.418918065478968e-07
40,0,0,2.6109386842814445e-06
40,0,1,2.7135564273147864e-06
40,0,2,-1.4854871772861057e-06
40,0,3,-7.051952812197845e-06
40,0,4,-1.0572697804694215e-05
