level_0,level_1,level_2,control_data_Fz
369,0,25,5.383269752382594e-06
369,0,26,4.045837037017002e-06
369,0,27,3.336737840681155e-06
369,0,28,2.946971697641114e-06
369,0,29,2.350045213918875e-06
369,0,30,1.4104307621059863e-06
369,0,31,3.270624850834717e-07
369,0,32,-5.158684493398946e-07
369,0,33,-9.530307721565404e-07
369,0,34,-8.638408091002635e-07
369,0,35,-2.3174286870641945e-07
369,0,36,9.384676699263346e-07
370,0,0,-6.929528457052031e-07
370,0,1,1.0482698755139185e-06
370,0,2,1.5942978517350417e-06
370,0,3,-9.343367108232746e-08
370,0,4,-3.3557819324242977e-06
370,0,5,-6.321711501709542e-06
370,0,6,-7.38931132315563e-06
370,0,7,-6.410815062767863e-06
370,0,8,-4.531003718726391e-06
370,0,9,-3.0098039581504302e-06
370,0,10,-2.115726815340229e-06
370,0,11,-1.173841900920002e-06
370,0,12,5.034106454767242e-07
370,0,13,2.6127935078038792e-06
370,0,14,3.8945695121661865e-06
370,0,15,3.0393319773760726e-06
370,0,16,-1.226874605982733e-07
370,0,17,-4.297114419754436e-06
370,0,18,-7.356612441554477e-06
370,0,19,-7.73943113636309e-06
370,0,20,-5.373463944159841e-06
370,0,21,-1.733899651670264e-06
370,0,22,1.271077618025934e-06
370,0,23,2.4394920182827597e-06
370,0,24,1.959912908306444e-06
370,0,25,9.218548394561999e-07
370,0,26,5.021019735308424e-07
370,0,27,1.1279657141863845e-06
370,0,28,2.5017869493142614e-06
370,0,29,3.893931046876028e-06
370,0,30,4.733214225369903e-06
370,0,31,4.66916142295262e-06
370,0,32,3.717694254110667e-06
370,0,33,2.092079407044938e-06
370,0,34,3.9591919311236776e-07
370,0,35,-6.034536999204513e-07
370,0,36,-1.374171026795391e-07
371,0,0,2.2089063679147524e-06
371,0,1,3.2923061134544174e-06
371,0,2,3.5464916964935756e-06
371,0,3,3.4377030318167505e-06
371,0,4,3.3989538275713664e-06
371,0,5,3.42488024772432e-06
371,0,6,3.1577463703220162e-06
371,0,7,2.3448549094774555e-06
371,0,8,9.269285466751145e-07
371,0,9,-9.855729478182429e-07
371,0,10,-3.1708532805635144e-06
371,0,11,-5.026603760012108e-06
371,0,12,-5.714105731039951e-06
371,0,13,-4.618621529217757e-06
371,0,14,-2.1547477766065522e-06
371,0,15,3.0788487951611914e-07
371,0,16,1.2649452589583805e-06
371,0,17,4.1703925201797665e-07
371,0,18,-1.1502936275486814e-06
371,0,19,-1.8330207513210658e-06
371,0,20,-1.0883230223326647e-06
371,0,21,2.058242702080177e-07
371,0,22,4.935293491925993e-07
371,0,23,-8.884696531428622e-07
371,0,24,-3.264125601599001e-06
371,0,25,-5.0954488719833835e-06
371,0,26,-5.3408363669443695e-06
371,0,27,-3.937830901593243e-06
371,0,28,-1.716542490725107e-06
371,0,29,5.007964848164643e-07
371,0,30,2.19657307387811e-06
371,0,31,3.3496861350443003e-06
371,0,32,3.953057662117222e-06
371,0,33,4.045129813926365e-06
371,0,34,3.522691674985053e-06
371,0,35,2.497485039310772e-06
371,0,36,1.1532360248517023e-06
372,0,0,6.881736874447938e-06
372,0,1,7.847847272004517e-06
372,0,2,7.197814664258652e-06
372,0,3,5.369496000615819e-06
372,0,4,3.3323518933659694e-06
372,0,5,1.74148374620242e-06
372,0,6,5.845663141167591e-07
372,0,7,-5.180656976226494e-07
372,0,8,-1.795202869664175e-06
372,0,9,-3.115450500484749e-06
372,0,10,-4.140607113949687e-06
372,0,11,-4.580513336847734e-06
372,0,12,-4.3742730410195585e-06
372,0,13,-3.7008307668969886e-06
372,0,14,-2.936301869438802e-06
372,0,15,-2.4393552302775747e-06
372,0,16,-2.29339206050548e-06
372,0,17,-2.138421618870688e-06
372,0,18,-1.480080776900325e-06
372,0,19,-1.8706761290096958e-07
372,0,20,1.2292866996546154e-06
372,0,21,2.1090662217420144e-06
372,0,22,2.3494294859965995e-06
372,0,23,2.669206554612428e-06
372,0,24,3.832758068525352e-06
372,0,25,5.668687383946028e-06
372,0,26,6.803802636089586e-06
372,0,27,5.868422245974424e-06
372,0,28,2.933909898337496e-06
372,0,29,-1.1639971435860652e-07
372,0,30,-1.1415560208690782e-06
372,0,31,3.347275928573952e-07
372,0,32,2.526081008352149e-06
372,0,33,3.1449737903378717e-06
372,0,34,1.6625847158500506e-06
372,0,35,6.63879869423006e-08
372,0,36,9.642703078485324e-07
373,0,0,1.3519047771747933e-06
373,0,1,2.862458720208927e-06
373,0,2,4.011600745549063e-06
373,0,3,3.965479540939137e-06
373,0,4,2.601634735242608e-06
373,0,5,3.359095494520643e-07
373,0,6,-2.1006191986239577e-06
373,0,7,-4.001667971864051e-06
373,0,8,-4.9193150340197975e-06
373,0,9,-4.968886497781782e-06
373,0,10,-4.715721731611105e-06
373,0,11,-4.7290327324667225e-06
373,0,12,-4.940334912082513e-06
373,0,13,-4.638834867366922e-06
373,0,14,-3.0548294035273322e-06
373,0,15,-2.720089737127591e-07
373,0,16,2.626749158513719e-06
373,0,17,4.261068597600885e-06
373,0,18,4.201030304857049e-06
373,0,19,3.3687877068534517e-06
373,0,20,3.350342426430879e-06
373,0,21,4.88622834387203e-06
373,0,22,7.13606506625846e-06
373,0,23,8.213775558555878e-06
373,0,24,6.844262054197668e-06
373,0,25,3.477618572085068e-06
373,0,26,7.253043003251018e-08
373,0,27,-1.5175607812704725e-06
373,0,28,-8.64595234966626e-07
373,0,29,8.864506658243113e-07
373,0,30,2.3180419138760027e-06
373,0,31,2.877792801109314e-06
373,0,32,3.053322916480867e-06
373,0,33,3.3485740049064004e-06
373,0,34,3.568275550117165e-06
373,0,35,2.9516843354580446e-06
373,0,36,1.2097033684947562e-06
374,0,0,3.5412677407476893e-07
374,0,1,-8.324926181008403e-07
374,0,2,-1.867908241005178e-06
374,0,3,-2.5460167687141967e-06
374,0,4,-3.2305616086246306e-06
374,0,5,-4.2934160504440365e-06
374,0,6,-5.494158986053935e-06
374,0,7,-6.1382831523311594e-06
374,0,8,-5.746575056174956e-06
374,0,9,-4.595595669610919e-06
374,0,10,-3.410144978144503e-06
374,0,11,-2.6885405932708167e-06
374,0,12,-2.299265759275995e-06
374,0,13,-1.8639955947398479e-06
374,0,14,-1.310483659354726e-06
374,0,15,-1.0569420895234898e-06
374,0,16,-1.4038348335820315e-06
374,0,17,-1.959171852012397e-06
374,0,18,-1.655917755788829e-06
374,0,19,3.3516940265273243e-07
374,0,20,3.73455919651589e-06
374,0,21,7.020911393765901e-06
374,0,22,8.471991294577586e-06
374,0,23,7.3796692239816355e-06
374,0,24,4.6804162381558294e-06
374,0,25,2.233256451827104e-06
374,0,26,1.5863115786397689e-06
374,0,27,2.958939738600082e-06
374,0,28,5.369020516778647e-06
374,0,29,7.382095755882124e-06
374,0,30,8.084737903537047e-06
374,0,31,7.385444879221838e-06
374,0,32,5.941238939468583e-06
374,0,33,4.692683502876139e-06
374,0,34,4.55619635854302e-06
374,0,35,5.944951496896541e-06
374,0,36,8.521058170671508e-06
375,0,0,2.490898660481328e-06
375,0,1,2.7572043519958565e-06
375,0,2,1.3046097786852682e-06
375,0,3,-7.343103443699333e-07
375,0,4,-1.543494204532734e-06
375,0,5,-1.3940658826326172e-07
375,0,6,2.84427191818445e-06
375,0,7,5.670564944836346e-06
375,0,8,6.994871468672475e-06
375,0,9,6.802936069524824e-06
375,0,10,6.155151732715244e-06
375,0,11,5.946645339854363e-06
375,0,12,6.175714316835094e-06
375,0,13,6.255586870330748e-06
375,0,14,6.007011778291489e-06
375,0,15,5.9794730059072065e-06
375,0,16,6.845126437975114e-06
375,0,17,8.420853680915811e-06
375,0,18,9.633565203181506e-06
375,0,19,9.421524150058985e-06
375,0,20,7.855773700347522e-06
375,0,21,6.12700105228649e-06
375,0,22,5.544642491116448e-06
375,0,23,6.41203742366526e-06
375,0,24,7.997854237179892e-06
375,0,25,9.297433418695752e-06
375,0,26,9.905316403354574e-06
375,0,27,1.0023071958328736e-05
375,0,28,1.000783464766606e-05
375,0,29,9.903118336526576e-06
375,0,30,9.566505611235357e-06
375,0,31,8.939443202019752e-06
375,0,32,8.197503606705047e-06
375,0,33,7.495819702682191e-06
375,0,34,6.838653018389313e-06
375,0,35,6.1175648627160456e-06
375,0,36,5.327242331333343e-06
376,0,0,5.234131172761412e-06
376,0,1,2.3696975757276273e-06
376,0,2,1.3932314894434097e-06
376,0,3,2.7743683362634785e-06
376,0,4,4.638702808734257e-06
376,0,5,4.45612938438828e-06
376,0,6,1.4340346056044133e-06
376,0,7,-2.7541730061096767e-06
376,0,8,-5.52548416683706e-06
376,0,9,-5.688890171956496e-06
376,0,10,-4.297717960447526e-06
376,0,11,-3.4025867132622624e-06
376,0,12,-3.967719444524041e-06
376,0,13,-4.981917010467193e-06
376,0,14,-4.517441697329344e-06
376,0,15,-1.6531099637036762e-06
376,0,16,2.5370846211149854e-06
376,0,17,5.774276082416452e-06
376,0,18,6.3525928490715884e-06
376,0,19,4.342213352304336e-06
376,0,20,1.3410358605792964e-06
376,0,21,-8.358431056826278e-07
376,0,22,-1.3697014059663957e-06
376,0,23,-6.89898216754311e-07
376,0,24,1.8490844970941907e-07
376,0,25,4.774007337089038e-07
376,0,26,6.072871291960766e-08
376,0,27,-6.414681688600597e-07
376,0,28,-1.0049722881971918e-06
376,0,29,-5.218429201248676e-07
376,0,30,9.714785991643158e-07
376,0,31,3.215673543932639e-06
376,0,32,5.624999987194313e-06
376,0,33,7.546955861152422e-06
376,0,34,8.582876890270066e-06
376,0,35,8.711635148512349e-06
376,0,36,8.15581600693339e-06
377,0,0,-7.0658346119368e-06
377,0,1,-7.284247948832778e-06
377,0,2,-6.913383652562403e-06
377,0,3,-6.217458669076988e-06
377,0,4,-5.842338665134662e-06
377,0,5,-5.968978164488123e-06
377,0,6,-6.007996215371357e-06
377,0,7,-5.352229425344308e-06
377,0,8,-4.3478729560188635e-06
377,0,9,-4.32321655428639e-06
377,0,10,-6.371564181237505e-06
377,0,11,-1.001711804212433e-05
377,0,12,-1.311843972410544e-05
377,0,13,-1.341877525178753e-05
377,0,14,-1.0376806467332785e-05
377,0,15,-5.7518530359069325e-06
377,0,16,-2.266573426036792e-06
377,0,17,-1.5963925999633793e-06
377,0,18,-3.2993019468047008e-06
377,0,19,-5.608302755614596e-06
377,0,20,-7.062468753894324e-06
377,0,21,-7.594551538594833e-06
377,0,22,-8.050401203852536e-06
377,0,23,-8.98288867317719e-06
377,0,24,-9.840149288012075e-06
377,0,25,-9.54378061248035e-06
377,0,26,-7.623490932840717e-06
377,0,27,-4.962566964701815e-06
377,0,28,-3.091361987252525e-06
377,0,29,-2.9063736725384165e-06
377,0,30,-3.7884664034847743e-06
377,0,31,-4.249846888005314e-06
377,0,32,-3.3266479063093343e-06
377,0,33,-1.6947157089509544e-06
377,0,34,-1.1218327184725303e-06
377,0,35,-2.96297807703507e-06
377,0,36,-6.696068985282539e-06
378,0,0,2.70512959497941e-06
378,0,1,3.1895717731985707e-06
378,0,2,3.912661908639213e-06
378,0,3,4.099089771588738e-06
378,0,4,3.108869396724654e-06
378,0,5,1.4345073609574395e-06
378,0,6,5.559055890516511e-07
378,0,7,1.6831807693754247e-06
378,0,8,4.487154431915348e-06
378,0,9,7.224017570805065e-06
378,0,10,8.157471287315282e-06
378,0,11,7.04668501880668e-06
378,0,12,5.160328223197954e-06
378,0,13,3.927162528582476e-06
378,0,14,3.555024575912759e-06
378,0,15,3.111829256326209e-06
378,0,16,1.8963681496371421e-06
378,0,17,6.721868076175347e-07
378,0,18,1.2769813301220545e-06
378,0,19,4.8318773034820666e-06
378,0,20,1.0235248344264898e-05
378,0,21,1.4622743983253744e-05
378,0,22,1.552946801387843e-05
378,0,23,1.2865165090973152e-05
378,0,24,8.855107576057053e-06
378,0,25,6.023396871284906e-06
378,0,26,5.073076757177922e-06
378,0,27,4.625914221643122e-06
378,0,28,2.915787306639921e-06
378,0,29,-2.237507066328649e-07
378,0,30,-2.990809161020858e-06
378,0,31,-3.179637544322014e-06
378,0,32,-2.454745336052426e-07
378,0,33,3.98327325934765e-06
378,0,34,6.610993394419451e-06
378,0,35,5.850307657830344e-06
378,0,36,2.332038128050146e-06
379,0,0,-4.7484602671818464e-06
379,0,1,-5.653750206539409e-06
379,0,2,-5.2228370673865e-06
379,0,3,-3.689489003998994e-06
379,0,4,-2.019002416163253e-06
379,0,5,-1.2125220745164928e-06
379,0,6,-1.5491230673258833e-06
379,0,7,-2.5713405576687756e-06
379,0,8,-3.5783833105854058e-06
379,0,9,-4.2580454371671434e-06
379,0,10,-4.69285921725514e-06
379,0,11,-4.99319183455414e-06
379,0,12,-4.91847247811552e-06
379,0,13,-4.161956592897237e-06
379,0,14,-2.845700552483283e-06
379,0,15,-1.7526634371421436e-06
379,0,16,-1.7260699935649703e-06
379,0,17,-2.866312249317761e-06
379,0,18,-4.2555305023803255e-06
379,0,19,-4.769016302939746e-06
379,0,20,-4.100884386561019e-06
379,0,21,-3.083914316927668e-06
379,0,22,-2.767911469481497e-06
379,0,23,-3.3311757348001105e-06
379,0,24,-3.87393234947968e-06
379,0,25,-3.514257748590897e-06
379,0,26,-2.530080056615435e-06
379,0,27,-2.36890013076123e-06
379,0,28,-4.179999149059863e-06
379,0,29,-7.373953231594758e-06
379,0,30,-9.669713616338946e-06
379,0,31,-8.99586388858391e-06
379,0,32,-5.423679693978162e-06
379,0,33,-1.4162146937480986e-06
379,0,34,1.664361004503817e-07
379,0,35,-1.5879766815645867e-06
379,0,36,-4.9199494975332085e-06
380,0,0,1.2591729688486245e-06
380,0,1,1.1084420458798506e-06
380,0,2,9.759819622472498e-07
380,0,3,2.795451151360495e-07
380,0,4,-7.485880926332057e-07
380,0,5,-1.3322540524565284e-06
380,0,6,-9.135947175021425e-07
380,0,7,3.4882544306597626e-07
380,0,8,1.893383369880387e-06
380,0,9,3.3020002357261283e-06
380,0,10,4.522856828864392e-06
380,0,11,5.537995176141077e-06
380,0,12,6.090445913092357e-06
380,0,13,5.8471997324891336e-06
380,0,14,4.9742277783459455e-06
380,0,15,4.328979840398465e-06
380,0,16,4.947174676139647e-06
380,0,17,7.0885406932017295e-06
380,0,18,9.869764618730388e-06
380,0,19,1.1787223223220155e-05
380,0,20,1.1836904917741638e-05
380,0,21,1.0160840762614691e-05
380,0,22,7.808537455216607e-06
380,0,23,5.861762925668811e-06
380,0,24,4.801108369666834e-06
380,0,25,4.392785624051065e-06
380,0,26,4.082035290484842e-06
380,0,27,3.347318174603479e-06
380,0,28,1.9769628419367643e-06
380,0,29,1.709519122422317e-07
380,0,30,-1.4294417482414913e-06
380,0,31,-2.0448226073334564e-06
380,0,32,-1.3082558520495364e-06
380,0,33,2.3242608113657194e-07
380,0,34,1.317527241177564e-06
380,0,35,8.142047712134907e-07
380,0,36,-1.3666405924514394e-06
381,0,0,-7.636226769238363e-06
381,0,1,-6.758495247350933e-06
381,0,2,-4.195144418857349e-06
381,0,3,-1.7808455860880473e-06
381,0,4,-1.4998923002842594e-06
381,0,5,-3.66340469556346e-06
381,0,6,-6.659132585903741e-06
381,0,7,-8.420352367428724e-06
381,0,8,-8.183832809740047e-06
381,0,9,-6.789821155729831e-06
381,0,10,-5.426051656195731e-06
381,0,11,-4.328654605088264e-06
381,0,12,-2.878664460844482e-06
381,0,13,-8.465180270553457e-07
381,0,14,8.121528601862449e-07
381,0,15,7.339050280500485e-07
381,0,16,-1.189373887870444e-06
381,0,17,-3.1986252473928064e-06
381,0,18,-3.1201129341933934e-06
381,0,19,-6.650531858178795e-07
381,0,20,1.864585493012208e-06
381,0,21,1.3984096976051152e-06
381,0,22,-3.0405385130654233e-06
381,0,23,-9.182011990959001e-06
381,0,24,-1.326652001567587e-05
381,0,25,-1.3193805549387714e-05
381,0,26,-1.016205730274591e-05
381,0,27,-7.4230877740955005e-06
381,0,28,-7.372241198742629e-06
381,0,29,-9.710898447431971e-06
381,0,30,-1.2175329356505784e-05
381,0,31,-1.2908943073398514e-05
381,0,32,-1.2071209673899554e-05
381,0,33,-1.1358327343345838e-05
381,0,34,-1.2099456396970245e-05
381,0,35,-1.4006498012788561e-05
381,0,36,-1.5596236567515676e-05
382,0,0,2.6005962741766495e-06
382,0,1,4.483730730008977e-07
382,0,2,-1.0645796623449068e-06
382,0,3,-2.157013146043485e-06
382,0,4,-2.9932673433374397e-06
382,0,5,-3.4463803389967276e-06
382,0,6,-3.372570113475547e-06
382,0,7,-2.9869059735005674e-06
382,0,8,-2.6706606547632905e-06
382,0,9,-2.5553303583970155e-06
382,0,10,-2.306188651150109e-06
382,0,11,-1.5429075804413491e-06
382,0,12,-2.716682769923982e-07
382,0,13,1.0243051445124504e-06
382,0,14,1.917265609711175e-06
382,0,15,2.318738950625828e-06
382,0,16,2.422395518523015e-06
382,0,17,2.2485215930280694e-06
382,0,18,1.6731032041317326e-06
382,0,19,7.591236339408001e-07
382,0,20,1.317044526857405e-07
382,0,21,4.954445176893958e-07
382,0,22,1.928452030911792e-06
382,0,23,3.485706526689514e-06
382,0,24,3.981299655815394e-06
382,0,25,3.0029605561144354e-06
382,0,26,1.3695475194605626e-06
382,0,27,1.8723621048382304e-07
382,0,28,-2.2944341595503e-07
382,0,29,-7.277958610977359e-07
382,0,30,-2.198188336492528e-06
382,0,31,-4.507620245797488e-06
382,0,32,-6.293900608506434e-06
382,0,33,-6.2915519293535774e-06
382,0,34,-4.493964728343705e-06
382,0,35,-2.3349568784905686e-06
382,0,36,-1.2847563275949573e-06
383,0,0,-2.091651944528735e-06
383,0,1,-3.3885972293490124e-06
383,0,2,-4.577709910337215e-06
383,0,3,-4.591126776377696e-06
383,0,4,-3.124832120372274e-06
383,0,5,-1.1437722775913832e-06
383,0,6,-1.1145387072798275e-07
383,0,7,-5.199655866082285e-07
383,0,8,-1.2604480804395107e-06
383,0,9,-5.787535969669068e-07
383,0,10,2.156588957708257e-06
383,0,11,5.6152061843018025e-06
383,0,12,7.532806306169274e-06
383,0,13,6.674425921440882e-06
383,0,14,3.874178276850704e-06
383,0,15,1.1243225512052053e-06
383,0,16,-3.3153503903292403e-07
383,0,17,-9.382112833660844e-07
383,0,18,-1.8486382307747484e-06
383,0,19,-3.2035274239084106e-06
383,0,20,-3.524803885511925e-06
383,0,21,-1.1399455785766514e-06
383,0,22,3.7931735843334128e-06
383,0,23,8.68733927048503e-06
383,0,24,1.0347776123615369e-05
383,0,25,7.535390726352343e-06
383,0,26,2.09700995979566e-06
383,0,27,-2.583612733660548e-06
383,0,28,-4.259265251479338e-06
383,0,29,-3.3764471075480365e-06
383,0,30,-2.0391970187212823e-06
383,0,31,-1.7384138377403105e-06
383,0,32,-1.8970846495738755e-06
383,0,33,-8.785878111619081e-07
383,0,34,1.8862190981088254e-06
383,0,35,4.622247502748816e-06
383,0,36,4.514610258381593e-06
384,0,0,-2.6115536846079476e-06
384,0,1,-3.637667450311294e-06
384,0,2,-5.1743133415365706e-06
384,0,3,-5.695346129243762e-06
384,0,4,-4.38091089724989e-06
384,0,5,-1.9039984465008366e-06
384,0,6,1.8669125261908397e-07
384,0,7,8.018870295364803e-07
384,0,8,1.4424491824985008e-07
384,0,9,-7.328969895823176e-07
384,0,10,-9.929356713366886e-07
384,0,11,-6.692485485154685e-07
384,0,12,-3.2613382276702075e-07
384,0,13,-2.7284934682971983e-07
384,0,14,-2.645632133268042e-07
384,0,15,2.9789277266961573e-08
384,0,16,4.077095642786966e-07
384,0,17,1.5814348679761938e-07
384,0,18,-1.2150215478931502e-06
384,0,19,-3.339954905388204e-06
384,0,20,-5.120933641502575e-06
384,0,21,-5.615436468363723e-06
384,0,22,-4.816337676776016e-06
384,0,23,-3.581813197055841e-06
384,0,24,-2.8789085692260754e-06
384,0,25,-3.02090925242244e-06
384,0,26,-3.5863406617487313e-06
384,0,27,-3.946444907941034e-06
384,0,28,-3.890283973067573e-06
384,0,29,-3.7645896206222782e-06
384,0,30,-4.118868735061864e-06
384,0,31,-5.174305701780962e-06
384,0,32,-6.6294081158195886e-06
384,0,33,-7.836100965857146e-06
384,0,34,-8.235428808738346e-06
384,0,35,-7.66357054595568e-06
384,0,36,-6.367196423816626e-06
385,0,0,-9.965822540179974e-06
385,0,1,-7.0199516949422894e-06
385,0,2,-3.981382601733432e-06
385,0,3,-2.8176113538972856e-06
385,0,4,-4.11350780941185e-06
385,0,5,-6.687802042118116e-06
385,0,6,-8.380613996730952e-06
385,0,7,-7.642366222364695e-06
385,0,8,-4.702784351184544e-06
385,0,9,-1.548706154948378e-06
385,0,10,-4.883677847841842e-07
385,0,11,-2.4188990570394176e-06
385,0,12,-6.03600974399704e-06
385,0,13,-8.789930274373742e-06
385,0,14,-8.753725108746066e-06
385,0,15,-6.095124353907991e-06
385,0,16,-2.8325279767233384e-06
385,0,17,-1.252037255211124e-06
385,0,18,-2.1581461945598373e-06
385,0,19,-4.455799783503446e-06
385,0,20,-6.163570015800296e-06
385,0,21,-6.016246787630904e-06
385,0,22,-4.31491650551433e-06
385,0,23,-2.5795287385908507e-06
385,0,24,-2.3642433359198205e-06
385,0,25,-4.23635507960029e-06
385,0,26,-7.461751485837644e-06
385,0,27,-1.0537607315789642e-05
385,0,28,-1.2090155540213441e-05
385,0,29,-1.1665414232198731e-05
385,0,30,-9.864562308958727e-06
385,0,31,-7.862629107713759e-06
385,0,32,-6.61741806508851e-06
385,0,33,-6.405728440723991e-06
385,0,34,-6.903290444009607e-06
385,0,35,-7.65083689234535e-06
385,0,36,-8.333234415232901e-06
386,0,0,-1.1765972333499747e-05
386,0,1,-5.195244452915071e-06
386,0,2,6.19118836897217e-07
386,0,3,2.9180266645279955e-06
386,0,4,1.6673677485579472e-06
386,0,5,-6.008544094987869e-07
386,0,6,-1.2362336931386858e-06
386,0,7,2.862424295833952e-07
386,0,8,2.0755655295998305e-06
386,0,9,1.9431387334738106e-06
386,0,10,-4.6084665659737903e-07
386,0,11,-3.21717384641504e-06
386,0,12,-4.082390721019591e-06
386,0,13,-2.5384015694627767e-06
386,0,14,-3.150236626982838e-07
386,0,15,4.192014392794556e-07
386,0,16,-1.0591553449132343e-06
386,0,17,-3.543795590359465e-06
386,0,18,-5.529533237309689e-06
386,0,19,-6.685780781062777e-06
386,0,20,-7.980550554523996e-06
386,0,21,-1.0015898591610021e-05
386,0,22,-1.1919775165819004e-05
386,0,23,-1.1755169719068997e-05
386,0,24,-8.574131189087496e-06
386,0,25,-3.522435197475331e-06
386,0,26,7.590812969618017e-07
386,0,27,2.3992197741870916e-06
386,0,28,1.546375119992999e-06
386,0,29,1.1503600021887887e-09
386,0,30,-7.380037114593985e-07
386,0,31,-5.059570942554282e-07
386,0,32,-2.847714355681957e-07
386,0,33,-7.959716759080036e-07
386,0,34,-1.9732601070517313e-06
386,0,35,-3.1731932285671038e-06
386,0,36,-4.152746685611965e-06
387,0,0,-9.04407074647502e-06
387,0,1,-5.322054937275013e-06
387,0,2,-1.1678151341888978e-06
387,0,3,1.5252714774670017e-06
387,0,4,1.6468730127438603e-06
387,0,5,-5.181418223303221e-07
387,0,6,-3.4470791947359837e-06
387,0,7,-5.2049385751867815e-06
387,0,8,-4.755292391483371e-06
387,0,9,-2.6361344163801056e-06
387,0,10,-5.880697332349285e-07
387,0,11,-2.5175436155654406e-08
387,0,12,-8.900980124811809e-07
387,0,13,-1.7096816263905779e-06
387,0,14,-1.1920992797343882e-06
387,0,15,4.293201136842805e-07
387,0,16,1.3589333523348284e-06
387,0,17,1.3350237026070572e-08
387,0,18,-3.3700369887944227e-06
387,0,19,-6.557009426096593e-06
387,0,20,-7.2883159367954854e-06
387,0,21,-5.233286434069818e-06
387,0,22,-2.506768433769042e-06
387,0,23,-1.7631004346973324e-06
387,0,24,-3.990519021845705e-06
387,0,25,-7.5837678416541625e-06
387,0,26,-9.955446296871769e-06
387,0,27,-9.661239308379429e-06
387,0,28,-7.587620461268281e-06
387,0,29,-5.737267651056201e-06
387,0,30,-5.463077913652403e-06
387,0,31,-6.255895370938186e-06
387,0,32,-6.701460469954988e-06
387,0,33,-5.870420223965051e-06
387,0,34,-4.295932440422399e-06
387,0,35,-3.12738016076673e-06
387,0,36,-3.1385320211681645e-06
388,0,0,-7.929508255908387e-06
388,0,1,-1.0953763721287453e-05
388,0,2,-1.2642028929919433e-05
388,0,3,-1.2518245971567866e-05
388,0,4,-1.0912941960484785e-05
388,0,5,-8.509254384458128e-06
388,0,6,-5.952664012082501e-06
388,0,7,-3.690804497155241e-06
388,0,8,-2.1432768654589814e-06
388,0,9,-1.4994612907386667e-06
388,0,10,-1.4991500616470823e-06
388,0,11,-1.3274375503431079e-06
388,0,12,-3.340659809267317e-07
388,0,13,1.3117177527339512e-06
388,0,14,2.4894920359546058e-06
388,0,15,2.246049768290758e-06
388,0,16,7.466461395170428e-07
388,0,17,-6.237669005893592e-07
388,0,18,-7.030901647516922e-07
388,0,19,3.2773210056763006e-07
388,0,20,8.951038713943322e-07
388,0,21,-2.531782494298317e-07
388,0,22,-2.8629023717310627e-06
388,0,23,-5.212893379764904e-06
388,0,24,-5.9619932450744235e-06
388,0,25,-5.254515859714944e-06
388,0,26,-4.575397610972971e-06
388,0,27,-4.915682875924674e-06
388,0,28,-5.840800527672104e-06
388,0,29,-5.842113110445261e-06
388,0,30,-4.2336047675811455e-06
388,0,31,-1.85781430485661e-06
388,0,32,-6.170385041601173e-07
388,0,33,-1.4588873672459252e-06
388,0,34,-3.6894595363702175e-06
388,0,35,-5.403700277869779e-06
388,0,36,-5.409545054708346e-06
389,0,0,-1.098726877900427e-05
389,0,1,-1.202818402550271e-05
389,0,2,-1.1702742078103004e-05
389,0,3,-1.0562026885098245e-05
389,0,4,-8.870655570114485e-06
389,0,5,-6.589564243734839e-06
389,0,6,-3.85778154232493e-06
389,0,7,-1.2488143697378967e-06
389,0,8,4.865727605392822e-07
389,0,9,1.0804813588971286e-06
389,0,10,9.732484758803392e-07
389,0,11,9.840703715990537e-07
389,0,12,1.5320442117636157e-06
389,0,13,2.301146958145174e-06
389,0,14,2.5469882909691073e-06
389,0,15,1.8285062014531333e-06
389,0,16,3.248674423254016e-07
389,0,17,-1.3975656865092932e-06
389,0,18,-3.0653209707654405e-06
389,0,19,-4.873513971549666e-06
389,0,20,-7.1379451737339805e-06
389,0,21,-9.602056668263771e-06
389,0,22,-1.1362377869010012e-05
389,0,23,-1.1390192400191981e-05
389,0,24,-9.501047457583954e-06
389,0,25,-6.6806039371431446e-06
389,0,26,-4.621444964612013e-06
389,0,27,-4.540359508964001e-06
389,0,28,-6.393516473282373e-06
389,0,29,-8.82266917374237e-06
389,0,30,-1.0173997876964476e-05
389,0,31,-9.623509102013096e-06
389,0,32,-7.858754660226472e-06
389,0,33,-6.4793865987287686e-06
389,0,34,-6.832312021234064e-06
389,0,35,-8.854286848025944e-06
389,0,36,-1.1170598902953397e-05
390,0,0,-2.507266291176211e-06
390,0,1,9.70695251366006e-07
390,0,2,3.73022163431956e-06
390,0,3,4.616027286491762e-06
390,0,4,3.640908889476714e-06
390,0,5,1.6583470161734632e-06
390,0,6,-5.463035076451311e-07
390,0,7,-2.65359053035029e-06
390,0,8,-4.412699192742059e-06
390,0,9,-5.0681127350216755e-06
390,0,10,-3.7012131184753114e-06
390,0,11,-2.4901001241212724e-07
390,0,12,3.808825988384164e-06
390,0,13,6.324896916000498e-06
390,0,14,6.2704560175326604e-06
390,0,15,4.787179640000568e-06
390,0,16,4.105151735765326e-06
390,0,17,5.330546707533063e-06
390,0,18,7.147462854030918e-06
390,0,19,7.0542127246664855e-06
390,0,20,3.88672602974122e-06
390,0,21,-7.018694864195181e-07
390,0,22,-3.579501989085256e-06
390,0,23,-2.9214760141853388e-06
390,0,24,1.1856825387223784e-08
390,0,25,2.0745005112881844e-06
